image_name,object,x_cen,y_cen,w,h
\agri_0_5994.jpeg,0,0.466797,0.516602,0.703125,0.966797
\agri_0_6.jpeg,1,0.508789,0.489258,0.869141,0.861328
\agri_0_60.jpeg,0,0.521484,0.443359,0.917969,0.820312
\agri_0_600.jpeg,0,0.401367,0.543945,0.798828,0.912109
\agri_0_601.jpeg,0,0.503906,0.512695,0.777344,0.380859
\agri_0_6010.jpeg,1,0.492188,0.392578,0.480469,0.46875
\agri_0_6010.jpeg,1,0.460938,0.75,0.714844,0.441406
\agri_0_6011.jpeg,0,0.442383,0.532227,0.732422,0.615234
\agri_0_6013.jpeg,1,0.446289,0.508789,0.876953,0.779297
\agri_0_603.jpeg,0,0.500977,0.463867,0.998047,0.783203
\agri_0_6031.jpeg,0,0.490234,0.538086,0.84375,0.798828
\agri_0_6031.jpeg,0,0.642578,0.197266,0.714844,0.382812
\agri_0_6034.jpeg,1,0.52832,0.673828,0.908203,0.582031
\agri_0_6034.jpeg,1,0.541992,0.21582,0.427734,0.279297
\agri_0_6039.jpeg,0,0.486328,0.512695,0.96875,0.806641
\agri_0_6040.jpeg,1,0.538086,0.445312,0.732422,0.425781
\agri_0_6042.jpeg,0,0.515625,0.500977,0.757812,0.998047
\agri_0_6055.jpeg,0,0.519531,0.456055,0.957031,0.908203
\agri_0_6058.jpeg,1,0.506836,0.496094,0.849609,0.632812
\agri_0_607.jpeg,1,0.503906,0.479492,0.785156,0.462891
\agri_0_6078.jpeg,1,0.498047,0.383789,0.632812,0.763672
\agri_0_6092.jpeg,1,0.491211,0.505859,0.595703,0.394531
\agri_0_6094.jpeg,1,0.5,0.632812,0.75,0.53125
\agri_0_6097.jpeg,0,0.493164,0.472656,0.927734,0.921875
\agri_0_6100.jpeg,0,0.466797,0.540039,0.894531,0.810547
\agri_0_6110.jpeg,1,0.520508,0.485352,0.619141,0.716797
\agri_0_6112.jpeg,1,0.461914,0.477539,0.787109,0.810547
\agri_0_6119.jpeg,1,0.620117,0.34668,0.287109,0.427734
\agri_0_6120.jpeg,0,0.546875,0.491211,0.90625,0.978516
\agri_0_6126.jpeg,0,0.516602,0.466797,0.955078,0.890625
\agri_0_614.jpeg,1,0.512695,0.496094,0.884766,0.878906
\agri_0_6152.jpeg,0,0.536133,0.504883,0.791016,0.935547
\agri_0_6154.jpeg,1,0.506836,0.59375,0.740234,0.5625
\agri_0_6157.jpeg,1,0.523438,0.488281,0.871094,0.6875
\agri_0_6158.jpeg,1,0.508789,0.539062,0.927734,0.648438
\agri_0_6160.jpeg,1,0.525391,0.472656,0.234375,0.234375
\agri_0_6160.jpeg,1,0.168945,0.147461,0.205078,0.181641
\agri_0_6166.jpeg,1,0.510742,0.504883,0.966797,0.939453
\agri_0_618.jpeg,0,0.500977,0.458984,0.966797,0.566406
\agri_0_6182.jpeg,1,0.37207,0.552734,0.572266,0.628906
\agri_0_6189.jpeg,1,0.462891,0.568359,0.578125,0.46875
\agri_0_6196.jpeg,0,0.216797,0.338867,0.140625,0.111328
\agri_0_6196.jpeg,0,0.383789,0.503906,0.173828,0.132812
\agri_0_6196.jpeg,0,0.380859,0.657227,0.09375,0.083984
\agri_0_6196.jpeg,0,0.385742,0.87207,0.142578,0.123047
\agri_0_6196.jpeg,0,0.182617,0.118164,0.169922,0.189453
\agri_0_6196.jpeg,0,0.389648,0.177734,0.048828,0.070312
\agri_0_6196.jpeg,0,0.682617,0.548828,0.076172,0.070312
\agri_0_6196.jpeg,0,0.704102,0.702148,0.072266,0.083984
\agri_0_6196.jpeg,0,0.085938,0.866211,0.121094,0.126953
\agri_0_6196.jpeg,0,0.94043,0.81543,0.095703,0.123047
\agri_0_6196.jpeg,0,0.43457,0.045898,0.166016,0.076172
\agri_0_6212.jpeg,0,0.439453,0.586914,0.746094,0.759766
\agri_0_6216.jpeg,1,0.525391,0.517578,0.773438,0.472656
\agri_0_6222.jpeg,1,0.568359,0.566406,0.449219,0.558594
\agri_0_6225.jpeg,0,0.450195,0.463867,0.708984,0.740234
\agri_0_6258.jpeg,1,0.511719,0.495117,0.597656,0.470703
\agri_0_6258.jpeg,1,0.726562,0.900391,0.171875,0.1875
\agri_0_626.jpeg,0,0.486328,0.549805,0.941406,0.884766
\agri_0_6268.jpeg,1,0.461914,0.554688,0.626953,0.699219
\agri_0_6270.jpeg,0,0.539062,0.393555,0.722656,0.580078
\agri_0_6276.jpeg,0,0.595703,0.500977,0.734375,0.994141
\agri_0_6279.jpeg,1,0.595703,0.537109,0.671875,0.613281
\agri_0_6286.jpeg,0,0.319336,0.179688,0.048828,0.113281
\agri_0_6286.jpeg,0,0.185547,0.230469,0.066406,0.074219
\agri_0_6286.jpeg,0,0.574219,0.144531,0.125,0.160156
\agri_0_6286.jpeg,0,0.738281,0.143555,0.070312,0.052734
\agri_0_6286.jpeg,0,0.734375,0.266602,0.097656,0.111328
\agri_0_6286.jpeg,0,0.418945,0.219727,0.048828,0.060547
\agri_0_6286.jpeg,0,0.549805,0.759766,0.123047,0.113281
\agri_0_6286.jpeg,0,0.360352,0.694336,0.115234,0.154297
\agri_0_6286.jpeg,0,0.289062,0.863281,0.164062,0.152344
\agri_0_6286.jpeg,0,0.757812,0.918945,0.089844,0.056641
\agri_0_6286.jpeg,0,0.293945,0.043945,0.099609,0.044922
\agri_0_6287.jpeg,1,0.511719,0.516602,0.628906,0.443359
\agri_0_629.jpeg,1,0.560547,0.445312,0.367188,0.300781
\agri_0_6292.jpeg,1,0.487305,0.370117,0.916016,0.673828
\agri_0_630.jpeg,1,0.500977,0.537109,0.599609,0.503906
\agri_0_6308.jpeg,1,0.483398,0.617188,0.623047,0.464844
\agri_0_631.jpeg,0,0.569336,0.577148,0.787109,0.681641
\agri_0_6312.jpeg,1,0.398438,0.503906,0.503906,0.722656
\agri_0_6326.jpeg,1,0.480469,0.452148,0.859375,0.841797
\agri_0_6339.jpeg,1,0.490234,0.490234,0.945312,0.917969
\agri_0_6342.jpeg,1,0.494141,0.451172,0.929688,0.703125
\agri_0_6346.jpeg,0,0.504883,0.396484,0.943359,0.582031
\agri_0_6353.jpeg,0,0.485352,0.431641,0.884766,0.628906
\agri_0_6353.jpeg,0,0.225586,0.666992,0.416016,0.556641
\agri_0_6354.jpeg,0,0.526367,0.503906,0.216797,0.21875
\agri_0_6355.jpeg,1,0.455078,0.4375,0.398438,0.570312
\agri_0_6387.jpeg,0,0.770508,0.640625,0.087891,0.203125
\agri_0_6387.jpeg,0,0.482422,0.217773,0.078125,0.185547
\agri_0_6387.jpeg,0,0.491211,0.763672,0.162109,0.183594
\agri_0_6387.jpeg,0,0.410156,0.485352,0.085938,0.072266
\agri_0_6387.jpeg,0,0.132812,0.226562,0.082031,0.148438
\agri_0_6387.jpeg,0,0.166992,0.825195,0.138672,0.220703
\agri_0_6387.jpeg,0,0.777344,0.407227,0.066406,0.083984
\agri_0_6393.jpeg,1,0.46875,0.341797,0.621094,0.652344
\agri_0_6395.jpeg,0,0.496094,0.532227,0.585938,0.400391
\agri_0_6407.jpeg,0,0.491211,0.494141,0.978516,0.90625
\agri_0_641.jpeg,0,0.439453,0.489258,0.316406,0.306641
\agri_0_6411.jpeg,1,0.516602,0.416016,0.529297,0.410156
\agri_0_6411.jpeg,1,0.773438,0.652344,0.242188,0.246094
\agri_0_6412.jpeg,0,0.515625,0.5,0.953125,0.914062
\agri_0_6417.jpeg,0,0.488281,0.560547,0.503906,0.382812
\agri_0_6419.jpeg,0,0.472656,0.478516,0.761719,0.929688
\agri_0_6440.jpeg,0,0.445312,0.40332,0.808594,0.580078
\agri_0_6440.jpeg,0,0.650391,0.774414,0.699219,0.404297
\agri_0_6447.jpeg,0,0.503906,0.474609,0.949219,0.632812
\agri_0_6449.jpeg,0,0.493164,0.512695,0.740234,0.572266
\agri_0_6461.jpeg,0,0.183594,0.253906,0.058594,0.089844
\agri_0_6461.jpeg,0,0.367188,0.311523,0.140625,0.158203
\agri_0_6461.jpeg,0,0.420898,0.490234,0.099609,0.121094
\agri_0_6461.jpeg,0,0.554688,0.505859,0.121094,0.121094
\agri_0_6461.jpeg,0,0.719727,0.46875,0.181641,0.195312
\agri_0_6461.jpeg,0,0.65625,0.149414,0.070312,0.205078
\agri_0_6461.jpeg,0,0.776367,0.207031,0.080078,0.085938
\agri_0_6461.jpeg,0,0.550781,0.292969,0.046875,0.078125
\agri_0_6461.jpeg,0,0.121094,0.389648,0.089844,0.080078
\agri_0_6461.jpeg,0,0.275391,0.761719,0.128906,0.070312
\agri_0_6461.jpeg,0,0.958008,0.260742,0.083984,0.099609
\agri_0_6461.jpeg,0,0.924805,0.12207,0.150391,0.150391
\agri_0_6468.jpeg,1,0.454102,0.382812,0.716797,0.578125
\agri_0_6469.jpeg,1,0.5,0.52832,0.65625,0.541016
\agri_0_6474.jpeg,1,0.539062,0.566406,0.675781,0.53125
\agri_0_6481.jpeg,1,0.536133,0.564453,0.693359,0.644531
\agri_0_6498.jpeg,1,0.461914,0.446289,0.775391,0.509766
\agri_0_6504.jpeg,0,0.542969,0.53418,0.902344,0.814453
\agri_0_6518.jpeg,0,0.500977,0.422852,0.998047,0.646484
\agri_0_6518.jpeg,0,0.630859,0.75,0.6875,0.5
\agri_0_6520.jpeg,0,0.479492,0.503906,0.771484,0.992188
\agri_0_6523.jpeg,0,0.493164,0.532227,0.619141,0.568359
\agri_0_6537.jpeg,0,0.464844,0.5625,0.785156,0.609375
\agri_0_654.jpeg,0,0.533203,0.613281,0.933594,0.773438
\agri_0_6540.jpeg,1,0.797852,0.597656,0.404297,0.386719
\agri_0_6540.jpeg,1,0.668945,0.208008,0.662109,0.357422
\agri_0_6540.jpeg,1,0.272461,0.666992,0.447266,0.552734
\agri_0_6547.jpeg,0,0.573242,0.555664,0.853516,0.634766
\agri_0_6547.jpeg,0,0.240234,0.1875,0.476562,0.371094
\agri_0_6565.jpeg,0,0.490234,0.516602,0.976562,0.669922
\agri_0_657.jpeg,0,0.506836,0.416992,0.630859,0.607422
\agri_0_657.jpeg,0,0.448242,0.821289,0.568359,0.349609
\agri_0_657.jpeg,0,0.874023,0.585938,0.248047,0.511719
\agri_0_657.jpeg,0,0.120117,0.501953,0.236328,0.859375
\agri_0_6572.jpeg,0,0.329102,0.390625,0.060547,0.085938
\agri_0_6572.jpeg,0,0.746094,0.298828,0.199219,0.160156
\agri_0_6572.jpeg,0,0.53418,0.194336,0.068359,0.142578
\agri_0_6572.jpeg,0,0.137695,0.179688,0.205078,0.15625
\agri_0_6572.jpeg,0,0.275391,0.676758,0.082031,0.076172
\agri_0_6572.jpeg,0,0.137695,0.796875,0.103516,0.097656
\agri_0_6572.jpeg,0,0.665039,0.757812,0.119141,0.066406
\agri_0_6572.jpeg,0,0.68457,0.887695,0.201172,0.080078
\agri_0_6574.jpeg,1,0.537109,0.572266,0.855469,0.609375
\agri_0_6581.jpeg,1,0.505859,0.514648,0.550781,0.509766
\agri_0_6604.jpeg,1,0.46875,0.513672,0.671875,0.503906
\agri_0_6605.jpeg,0,0.396484,0.568359,0.789062,0.863281
\agri_0_6605.jpeg,0,0.75293,0.258789,0.494141,0.513672
\agri_0_6610.jpeg,0,0.536133,0.432617,0.677734,0.626953
\agri_0_6642.jpeg,0,0.56543,0.527344,0.318359,0.34375
\agri_0_6643.jpeg,1,0.572266,0.563477,0.457031,0.474609
\agri_0_665.jpeg,0,0.493164,0.458008,0.982422,0.681641
\agri_0_6652.jpeg,1,0.723633,0.396484,0.330078,0.5
\agri_0_6652.jpeg,1,0.262695,0.5625,0.232422,0.324219
\agri_0_6653.jpeg,1,0.474609,0.450195,0.726562,0.419922
\agri_0_6668.jpeg,0,0.466797,0.506836,0.785156,0.732422
\agri_0_667.jpeg,1,0.405273,0.47168,0.763672,0.466797
\agri_0_667.jpeg,1,0.800781,0.15332,0.394531,0.302734
\agri_0_667.jpeg,1,0.188477,0.811523,0.373047,0.244141
\agri_0_6675.jpeg,1,0.464844,0.375977,0.683594,0.564453
\agri_0_6679.jpeg,1,0.53418,0.448242,0.650391,0.650391
\agri_0_6679.jpeg,1,0.141602,0.512695,0.236328,0.240234
\agri_0_6679.jpeg,1,0.40625,0.926758,0.53125,0.146484
\agri_0_6690.jpeg,1,0.493164,0.529297,0.599609,0.488281
\agri_0_6697.jpeg,0,0.484375,0.50293,0.863281,0.994141
\agri_0_6701.jpeg,1,0.479492,0.568359,0.486328,0.449219
\agri_0_6703.jpeg,1,0.422852,0.546875,0.830078,0.90625
\agri_0_6707.jpeg,0,0.501953,0.459961,0.996094,0.650391
\agri_0_6708.jpeg,1,0.499023,0.348633,0.748047,0.603516
\agri_0_6713.jpeg,1,0.554688,0.557617,0.742188,0.470703
\agri_0_6713.jpeg,1,0.845703,0.197266,0.308594,0.207031
\agri_0_6717.jpeg,0,0.522461,0.55957,0.955078,0.876953
\agri_0_6724.jpeg,1,0.499023,0.530273,0.349609,0.501953
\agri_0_6735.jpeg,1,0.6875,0.712891,0.347656,0.472656
\agri_0_6735.jpeg,1,0.896484,0.321289,0.207031,0.376953
\agri_0_6735.jpeg,1,0.137695,0.734375,0.216797,0.429688
\agri_0_6750.jpeg,1,0.526367,0.584961,0.791016,0.615234
\agri_0_6765.jpeg,1,0.535156,0.554688,0.765625,0.515625
\agri_0_6769.jpeg,1,0.520508,0.477539,0.896484,0.642578
\agri_0_6776.jpeg,0,0.519531,0.464844,0.574219,0.703125
\agri_0_6778.jpeg,1,0.452148,0.563477,0.830078,0.873047
\agri_0_6783.jpeg,1,0.490234,0.552734,0.703125,0.824219
\agri_0_6801.jpeg,0,0.49707,0.532227,0.806641,0.900391
\agri_0_6801.jpeg,0,0.166016,0.711914,0.328125,0.486328
\agri_0_6803.jpeg,1,0.492188,0.526367,0.234375,0.224609
\agri_0_6814.jpeg,0,0.513672,0.634766,0.601562,0.546875
\agri_0_6814.jpeg,0,0.364258,0.310547,0.548828,0.386719
\agri_0_6820.jpeg,1,0.583984,0.460938,0.453125,0.78125
\agri_0_6823.jpeg,1,0.646484,0.585938,0.496094,0.605469
\agri_0_6827.jpeg,1,0.450195,0.567383,0.744141,0.455078
\agri_0_683.jpeg,1,0.508789,0.408203,0.474609,0.746094
\agri_0_6831.jpeg,0,0.514648,0.478516,0.970703,0.929688
\agri_0_6848.jpeg,0,0.692383,0.646484,0.138672,0.09375
\agri_0_6848.jpeg,0,0.698242,0.504883,0.142578,0.068359
\agri_0_6848.jpeg,0,0.245117,0.556641,0.138672,0.164062
\agri_0_6848.jpeg,0,0.270508,0.81543,0.095703,0.244141
\agri_0_6848.jpeg,0,0.642578,0.84668,0.097656,0.076172
\agri_0_6848.jpeg,0,0.708984,0.185547,0.117188,0.199219
\agri_0_6848.jpeg,0,0.430664,0.180664,0.068359,0.056641
\agri_0_6848.jpeg,0,0.911133,0.210938,0.080078,0.128906
\agri_0_6851.jpeg,1,0.459961,0.462891,0.767578,0.535156
\agri_0_6852.jpeg,0,0.490234,0.501953,0.773438,0.992188
\agri_0_6857.jpeg,0,0.485352,0.469727,0.826172,0.767578
\agri_0_6858.jpeg,0,0.462891,0.439453,0.628906,0.46875
\agri_0_6858.jpeg,0,0.419922,0.798828,0.835938,0.34375
\agri_0_6860.jpeg,1,0.485352,0.55957,0.255859,0.248047
\agri_0_6860.jpeg,1,0.227539,0.220703,0.400391,0.273438
\agri_0_6863.jpeg,1,0.389648,0.583008,0.685547,0.509766
\agri_0_6870.jpeg,0,0.496094,0.50293,0.972656,0.974609
\agri_0_6879.jpeg,0,0.505859,0.494141,0.921875,0.820312
\agri_0_6880.jpeg,0,0.504883,0.62793,0.513672,0.279297
\agri_0_6891.jpeg,1,0.548828,0.435547,0.710938,0.535156
\agri_0_6899.jpeg,1,0.394531,0.62207,0.246094,0.318359
\agri_0_6904.jpeg,0,0.491211,0.642578,0.587891,0.554688
\agri_0_6904.jpeg,0,0.640625,0.327148,0.542969,0.349609
\agri_0_6907.jpeg,0,0.580078,0.426758,0.746094,0.740234
\agri_0_6917.jpeg,0,0.489258,0.464844,0.916016,0.539062
\agri_0_6977.jpeg,1,0.649414,0.489258,0.462891,0.486328
\agri_0_6978.jpeg,0,0.514648,0.5,0.724609,0.859375
\agri_0_6993.jpeg,1,0.566406,0.383789,0.691406,0.623047
\agri_0_7018.jpeg,1,0.570312,0.432617,0.371094,0.337891
\agri_0_7031.jpeg,1,0.496094,0.46582,0.621094,0.349609
\agri_0_7034.jpeg,0,0.488281,0.567383,0.933594,0.662109
\agri_0_7037.jpeg,1,0.256836,0.6875,0.451172,0.574219
\agri_0_7039.jpeg,1,0.474609,0.533203,0.753906,0.613281
\agri_0_7055.jpeg,1,0.522461,0.489258,0.904297,0.572266
\agri_0_7070.jpeg,1,0.53125,0.520508,0.9375,0.677734
\agri_0_7072.jpeg,0,0.49707,0.570312,0.892578,0.644531
\agri_0_7079.jpeg,1,0.348633,0.495117,0.283203,0.623047
\agri_0_7091.jpeg,0,0.498047,0.494141,0.96875,0.914062
\agri_0_7092.jpeg,1,0.592773,0.526367,0.666016,0.662109
\agri_0_7104.jpeg,0,0.498047,0.478516,0.9375,0.882812
\agri_0_7105.jpeg,1,0.546875,0.552734,0.644531,0.554688
\agri_0_7106.jpeg,1,0.46582,0.523438,0.744141,0.863281
\agri_0_7119.jpeg,0,0.55957,0.59375,0.685547,0.464844
\agri_0_7123.jpeg,0,0.488281,0.491211,0.792969,0.958984
\agri_0_7135.jpeg,1,0.475586,0.486328,0.873047,0.902344
\agri_0_714.jpeg,1,0.543945,0.418945,0.904297,0.833984
\agri_0_7141.jpeg,0,0.50293,0.605469,0.744141,0.636719
\agri_0_7144.jpeg,1,0.517578,0.538086,0.890625,0.591797
\agri_0_7153.jpeg,0,0.452148,0.510742,0.712891,0.654297
\agri_0_7156.jpeg,1,0.510742,0.460938,0.869141,0.714844
\agri_0_7158.jpeg,0,0.518555,0.538086,0.767578,0.826172
\agri_0_7162.jpeg,1,0.511719,0.490234,0.65625,0.433594
\agri_0_7177.jpeg,0,0.438477,0.546875,0.591797,0.488281
\agri_0_718.jpeg,0,0.432617,0.408203,0.697266,0.648438
\agri_0_7188.jpeg,0,0.532227,0.459961,0.927734,0.685547
\agri_0_7201.jpeg,1,0.557617,0.461914,0.837891,0.529297
\agri_0_7204.jpeg,0,0.503906,0.50293,0.777344,0.994141
\agri_0_7208.jpeg,1,0.545898,0.476562,0.177734,0.277344
\agri_0_7208.jpeg,1,0.166992,0.672852,0.298828,0.333984
\agri_0_7209.jpeg,1,0.492188,0.504883,0.683594,0.419922
\agri_0_7219.jpeg,1,0.495117,0.482422,0.876953,0.886719
\agri_0_7222.jpeg,0,0.510742,0.55957,0.802734,0.732422
\agri_0_7232.jpeg,0,0.491211,0.464844,0.912109,0.578125
\agri_0_7241.jpeg,1,0.332031,0.484375,0.5,0.636719
\agri_0_7245.jpeg,1,0.481445,0.567383,0.912109,0.728516
\agri_0_725.jpeg,0,0.512695,0.484375,0.974609,0.964844
\agri_0_7266.jpeg,0,0.571289,0.501953,0.462891,0.324219
\agri_0_7279.jpeg,0,0.5,0.504883,0.710938,0.990234
\agri_0_7283.jpeg,0,0.451172,0.50293,0.707031,0.994141
\agri_0_7284.jpeg,0,0.518555,0.543945,0.888672,0.912109
\agri_0_7285.jpeg,1,0.579102,0.558594,0.580078,0.582031
\agri_0_7288.jpeg,0,0.511719,0.46875,0.976562,0.5625
\agri_0_7294.jpeg,0,0.500977,0.388672,0.740234,0.472656
\agri_0_7306.jpeg,0,0.476562,0.454102,0.671875,0.736328
\agri_0_7322.jpeg,0,0.505859,0.506836,0.84375,0.814453
\agri_0_7323.jpeg,0,0.454102,0.37793,0.095703,0.095703
\agri_0_7323.jpeg,0,0.301758,0.120117,0.099609,0.099609
\agri_0_7323.jpeg,0,0.12793,0.336914,0.107422,0.107422
\agri_0_7323.jpeg,0,0.069336,0.506836,0.103516,0.103516
\agri_0_7323.jpeg,0,0.101562,0.632812,0.140625,0.140625
\agri_0_7323.jpeg,0,0.69043,0.743164,0.130859,0.130859
\agri_0_7323.jpeg,0,0.719727,0.530273,0.083984,0.083984
\agri_0_7323.jpeg,0,0.602539,0.479492,0.076172,0.076172
\agri_0_7323.jpeg,0,0.333008,0.254883,0.099609,0.099609
\agri_0_7323.jpeg,0,0.757812,0.074219,0.113281,0.113281
\agri_0_7323.jpeg,0,0.864258,0.338867,0.166016,0.166016
\agri_0_7323.jpeg,0,0.699219,0.863281,0.105469,0.105469
\agri_0_7323.jpeg,0,0.30957,0.790039,0.076172,0.076172
\agri_0_7325.jpeg,0,0.481445,0.527344,0.685547,0.632812
\agri_0_7340.jpeg,1,0.508789,0.420898,0.630859,0.837891
\agri_0_7344.jpeg,1,0.542969,0.425781,0.671875,0.621094
\agri_0_7357.jpeg,0,0.551758,0.416016,0.541016,0.542969
\agri_0_7358.jpeg,1,0.580078,0.46875,0.789062,0.542969
\agri_0_7362.jpeg,1,0.464844,0.583984,0.515625,0.300781
\agri_0_7370.jpeg,0,0.509766,0.504883,0.65625,0.494141
\agri_0_7375.jpeg,1,0.519531,0.638672,0.804688,0.558594
\agri_0_7375.jpeg,1,0.408203,0.131836,0.804688,0.259766
\agri_0_7382.jpeg,1,0.397461,0.507812,0.251953,0.378906
\agri_0_7382.jpeg,1,0.793945,0.383789,0.251953,0.373047
\agri_0_7388.jpeg,0,0.520508,0.483398,0.865234,0.529297
\agri_0_7391.jpeg,0,0.454102,0.388672,0.712891,0.550781
\agri_0_7391.jpeg,0,0.807617,0.701172,0.384766,0.582031
\agri_0_7405.jpeg,1,0.4375,0.411133,0.375,0.341797
\agri_0_741.jpeg,0,0.068359,0.844727,0.125,0.263672
\agri_0_741.jpeg,0,0.347656,0.826172,0.078125,0.082031
\agri_0_741.jpeg,0,0.341797,0.578125,0.054688,0.054688
\agri_0_741.jpeg,0,0.259766,0.591797,0.082031,0.078125
\agri_0_741.jpeg,0,0.445312,0.491211,0.140625,0.091797
\agri_0_741.jpeg,0,0.586914,0.517578,0.080078,0.117188
\agri_0_741.jpeg,0,0.630859,0.735352,0.140625,0.072266
\agri_0_741.jpeg,0,0.448242,0.712891,0.060547,0.0625
\agri_0_741.jpeg,0,0.71582,0.228516,0.115234,0.066406
\agri_0_741.jpeg,0,0.945312,0.272461,0.054688,0.095703
\agri_0_741.jpeg,0,0.321289,0.241211,0.056641,0.072266
\agri_0_741.jpeg,0,0.228516,0.804688,0.066406,0.085938
\agri_0_741.jpeg,0,0.880859,0.614258,0.058594,0.080078
\agri_0_741.jpeg,0,0.359375,0.926758,0.058594,0.068359
\agri_0_744.jpeg,0,0.479492,0.495117,0.837891,0.783203
\agri_0_7443.jpeg,1,0.545898,0.390625,0.521484,0.40625
\agri_0_7459.jpeg,1,0.4375,0.44043,0.636719,0.568359
\agri_0_7464.jpeg,1,0.522461,0.603516,0.501953,0.484375
\agri_0_7464.jpeg,1,0.733398,0.358398,0.263672,0.251953
\agri_0_7464.jpeg,1,0.600586,0.200195,0.697266,0.302734
\agri_0_7466.jpeg,1,0.492188,0.494141,0.175781,0.214844
\agri_0_7468.jpeg,1,0.420898,0.466797,0.138672,0.21875
\agri_0_7468.jpeg,1,0.205078,0.444336,0.089844,0.099609
\agri_0_7468.jpeg,1,0.249023,0.193359,0.244141,0.265625
\agri_0_7468.jpeg,1,0.918945,0.428711,0.095703,0.349609
\agri_0_7468.jpeg,1,0.719727,0.269531,0.177734,0.082031
\agri_0_7468.jpeg,1,0.883789,0.166016,0.072266,0.085938
\agri_0_7468.jpeg,1,0.188477,0.878906,0.091797,0.207031
\agri_0_7468.jpeg,1,0.516602,0.87793,0.126953,0.134766
\agri_0_7470.jpeg,0,0.49707,0.581055,0.857422,0.501953
\agri_0_7489.jpeg,0,0.520508,0.526367,0.556641,0.771484
\agri_0_7491.jpeg,0,0.510742,0.545898,0.908203,0.564453
\agri_0_7495.jpeg,0,0.482422,0.490234,0.875,0.792969
\agri_0_7497.jpeg,1,0.624023,0.524414,0.486328,0.494141
\agri_0_7499.jpeg,0,0.509766,0.47168,0.964844,0.751953
\agri_0_7514.jpeg,0,0.459961,0.545898,0.884766,0.908203
\agri_0_7517.jpeg,0,0.438477,0.543945,0.521484,0.833984
\agri_0_752.jpeg,1,0.459961,0.452148,0.603516,0.521484
\agri_0_7534.jpeg,1,0.382812,0.818359,0.453125,0.324219
\agri_0_7534.jpeg,1,0.306641,0.422852,0.492188,0.376953
\agri_0_7534.jpeg,1,0.763672,0.476562,0.292969,0.5625
\agri_0_7544.jpeg,1,0.356445,0.510742,0.259766,0.580078
\agri_0_7546.jpeg,1,0.464844,0.369141,0.457031,0.339844
\agri_0_7550.jpeg,1,0.539062,0.538086,0.628906,0.458984
\agri_0_757.jpeg,1,0.517578,0.503906,0.199219,0.199219
\agri_0_7573.jpeg,0,0.487305,0.536133,0.810547,0.626953
\agri_0_7574.jpeg,0,0.537109,0.621094,0.699219,0.589844
\agri_0_7579.jpeg,0,0.513672,0.484375,0.96875,0.535156
\agri_0_7585.jpeg,1,0.519531,0.344727,0.921875,0.611328
\agri_0_7586.jpeg,1,0.28125,0.560547,0.351562,0.414062
\agri_0_7586.jpeg,1,0.750977,0.473633,0.228516,0.314453
\agri_0_7588.jpeg,0,0.523438,0.482422,0.90625,0.652344
\agri_0_76.jpeg,1,0.585938,0.448242,0.457031,0.380859
\agri_0_76.jpeg,1,0.923828,0.780273,0.152344,0.267578
\agri_0_76.jpeg,1,0.288086,0.591797,0.091797,0.109375
\agri_0_76.jpeg,1,0.558594,0.78125,0.148438,0.117188
\agri_0_76.jpeg,1,0.041992,0.119141,0.080078,0.132812
\agri_0_7601.jpeg,1,0.522461,0.517578,0.798828,0.496094
\agri_0_7603.jpeg,0,0.554688,0.563477,0.890625,0.521484
\agri_0_7603.jpeg,0,0.561523,0.12793,0.876953,0.248047
\agri_0_7613.jpeg,0,0.505859,0.50293,0.90625,0.990234
\agri_0_7623.jpeg,0,0.532227,0.43457,0.759766,0.767578
\agri_0_7625.jpeg,1,0.570312,0.588867,0.4375,0.439453
\agri_0_7629.jpeg,0,0.498047,0.404297,0.910156,0.570312
\agri_0_7636.jpeg,0,0.499023,0.612305,0.708984,0.712891
\agri_0_7637.jpeg,1,0.498047,0.508789,0.570312,0.568359
\agri_0_7656.jpeg,1,0.547852,0.431641,0.794922,0.53125
\agri_0_7658.jpeg,1,0.307617,0.736328,0.404297,0.441406
\agri_0_7658.jpeg,1,0.879883,0.710938,0.240234,0.386719
\agri_0_7658.jpeg,1,0.076172,0.329102,0.148438,0.330078
\agri_0_7668.jpeg,0,0.354492,0.27832,0.083984,0.076172
\agri_0_7668.jpeg,0,0.293945,0.147461,0.099609,0.083984
\agri_0_7668.jpeg,0,0.264648,0.258789,0.064453,0.064453
\agri_0_7668.jpeg,0,0.691406,0.212891,0.078125,0.074219
\agri_0_7668.jpeg,0,0.72168,0.118164,0.095703,0.052734
\agri_0_7668.jpeg,0,0.799805,0.171875,0.041016,0.050781
\agri_0_7668.jpeg,0,0.285156,0.47168,0.070312,0.068359
\agri_0_7668.jpeg,0,0.400391,0.526367,0.070312,0.068359
\agri_0_7668.jpeg,0,0.49707,0.625977,0.181641,0.083984
\agri_0_7668.jpeg,0,0.591797,0.568359,0.0625,0.054688
\agri_0_7668.jpeg,0,0.701172,0.600586,0.0625,0.095703
\agri_0_7668.jpeg,0,0.703125,0.875,0.074219,0.082031
\agri_0_7668.jpeg,0,0.660156,0.745117,0.089844,0.083984
\agri_0_7668.jpeg,0,0.253906,0.931641,0.105469,0.0625
\agri_0_7668.jpeg,0,0.155273,0.667969,0.189453,0.144531
\agri_0_7668.jpeg,0,0.857422,0.358398,0.230469,0.134766
\agri_0_7669.jpeg,1,0.655273,0.510742,0.482422,0.611328
